text,iab_label,confidence
funny racist nick cannon dons white face album promotion photo,IAB1 Arts & Entertainment,0.12
photos zac efron shares kiss michelle rodriguez italian vacation,IAB20 Travel,0.59
miley cyrus wears duckface oxygen mask postpones us bangerz tour,IAB20 Travel,0.48
android 44 kitkat update canadian galaxy note 3 models,IAB19 Technology & Computing,0.21
destiny ps4 dev diary delves deeper armor weapons loot,IAB12 News,0.13
rolf harris home town removes plaques paintings guilty verdict,IAB24 Uncategorized,0.08
officials 18m pounds ground beef recalled,IAB12 News,0.37
search area final resting place missing malaysia airlines flight mh370,IAB20 Travel,0.21
todays gold per ounce spot gold per gram spot silver price close trend,IAB12 News,0.11
twtr twitters ali rowghani resigns coo,IAB12 News,0.19
house panel meeting fresno hears emotional impact drought,IAB12 News,0.16
kim kardashian swims dolphins,IAB17 Sports,0.44
cloud storage price comparison,IAB19 Technology & Computing,0.17
apple launches cheaper 8 gb iphone 5c select markets,IAB19 Technology & Computing,0.27
sign mh370 china spokesman,IAB3 Business,0.08
kim kardashian loves dressing baby north west,IAB6 Family & Parenting,0.24
weibo shares surge debut 6th update,IAB12 News,0.1
economic challenge posed declining pollinator populations,IAB24 Uncategorized,0.16
twitter loses another key executive,IAB24 Uncategorized,0.2
brad pitt lead david michods modern war drama operators,IAB1 Arts & Entertainment,0.2
timeless work man made nycs iconic subway map,IAB12 News,0.16
batman vs superman title finally revealed,IAB12 News,0.24
batman vs superman batmobile teased reveal tomorrow,IAB17 Sports,0.35
kendall jenner turns heads daring gown,IAB18 Style & Fashion,0.45
study carbon dioxide could affect food nutrients,IAB15 Science,0.58
greenpeace international loses 52 million rogue employee trading,IAB4 Careers,0.12
prospects dim us senate housing bill panel postpones votes,IAB12 News,0.33
star wars 7 jj abrams offers fans chance play character new movie,IAB1 Arts & Entertainment,0.23
toyota fights hyundais new sonata refreshed camry,IAB2 Automotive,0.54
sony xperia z2 shuns us carriers retail exclusively sonys online,IAB19 Technology & Computing,0.18
uk current account deficit near record high 224bn,IAB3 Business,0.17
ford shows 50th anniversary mustang,IAB2 Automotive,0.5
us gas prices may never go,IAB24 Uncategorized,0.2
3300yearold egyptian tomb reveals elaborate burial rites ancient elite,IAB12 News,0.14
tesla upgrades model avoid recall battery fires,IAB2 Automotive,0.23
earths cousin spotted milky way,IAB15 Science,0.24
court ruling sends chilling message technology industry,IAB24 Uncategorized,0.17
singlepayer proponents take hill,IAB12 News,0.16
chadder john mcafee launches encrypted messaging app available,IAB19 Technology & Computing,0.37
gm owners criticize pace repairs recalled cars,IAB2 Automotive,0.24
ford adding 300 ohio jobs,IAB3 Business,0.27
lady gaga shines bright big apple,IAB8 Food & Drink,0.27
nobel laureate gabriel garcia marquez died mexico,IAB12 News,0.08
norovirus outbreaks said hurt cruise industry image,IAB20 Travel,0.5
siemens tables e142bn alstom,IAB15 Science,0.51
draghi says stronger euro would trigger looser policy ecb mull action,IAB12 News,0.16
voice views christina grimmie cracks top 10 itunes voice,IAB20 Travel,0.07
blackberry 10 getting amazon appstore,IAB22 Shopping,0.33
china widens yuan trading band 2 1,IAB3 Business,0.16
texas jobless rate slips 55 percent march,IAB12 News,0.17
bachelorette 2014 spoilers sent home episode 6 recap,IAB12 News,0.18
sabotage suitable vehicle ahhhnold,IAB2 Automotive,0.27
daniel radcliffe knows jk rowlings new harry potter story,IAB1 Arts & Entertainment,0.26
cancer teens love death,IAB24 Uncategorized,0.28
health techzone week review,IAB19 Technology & Computing,0.19
tech google redesigns android power smartwatches,IAB19 Technology & Computing,0.42
hong kong stocks rise last weeks drop telecoms,IAB20 Travel,0.12
codered tim cook explains apples ibm alliance,IAB8 Food & Drink,0.14
saskatoon woman joins ebola containment efforts liberia,IAB12 News,0.14
whiting buys kodiak 38 billion creates major shale player,IAB3 Business,0.54
coach luxury north america,IAB20 Travel,0.41
john pinette dies 50 comedy world mourns,IAB1 Arts & Entertainment,0.17
un polio global health emergency,IAB24 Uncategorized,0.28
gold supported militants doves,IAB24 Uncategorized,0.14
netflix starts streaming 4k,IAB19 Technology & Computing,0.2
onethird americans didnt visit dentist past year,IAB24 Uncategorized,0.34
jackson wyandotte counties rank bottom new report,IAB12 News,0.27
researchers design bioinspired drones flying robots,IAB15 Science,0.72
homenewsentertainmentspringsteen closes threeday ncaa final four,IAB12 News,0.58
rise flappy apps,IAB24 Uncategorized,0.13
robert pattinson reveals still contact kristen stewart,IAB12 News,0.17
failure file tax return worse paying taxes owed,IAB12 News,0.14
cosmos makes big return,IAB14 Society,0.45
tony award nominations prove broadway producers make safe investments,IAB1 Arts & Entertainment,0.65
could netflix switch p2p lower isp pressure,IAB19 Technology & Computing,0.1
nsa allowed keep secret internet security flaws officials say,IAB12 News,0.21
us stock futures rise,IAB3 Business,0.16
apple reportedly working 4k imac 12 inch retina macbook air,IAB19 Technology & Computing,0.61
captain america sequel bows 96 million,IAB1 Arts & Entertainment,0.17
mtv video music awards 2014 best worst moments,IAB24 Uncategorized,0.13
china launches antimonopoly probe microsoft,IAB3 Business,0.2
unique resurrection touches us says sydney archbishop,IAB23 Religion & Spirituality,0.24
61 stores could close deal reached soon,IAB3 Business,0.23
report shows canada immune impact global warming,IAB12 News,0.51
nadine gordimer south african nobelwinning author took apartheid dies,IAB12 News,0.36
short takes july 18 2014,IAB12 News,0.11
nintendo apologizes samesex relationships game,IAB24 Uncategorized,0.14
paul mccartney 71 cancels japan tour battling illness,IAB20 Travel,0.4
jennifer aniston doesnt want tell looks good age,IAB12 News,0.1
new couple sofia vergara dating hunky true blood star joe manganiello six,IAB12 News,0.57
walking dead postmortem people terminus cannibals,IAB24 Uncategorized,0.18
takeda pharmaceutical shares tank 9 6bn actos damages bill,IAB3 Business,0.3
russian hackers threaten power companies researchers say,IAB12 News,0.17
souhegan high grad still stage one american idols top 11,IAB1 Arts & Entertainment,0.34
extant reentry review,IAB12 News,0.09
xmen days future past watch new trailer,IAB20 Travel,0.18
7 best moments seasons bachelor,IAB24 Uncategorized,0.1
china rate swaps rise money supply report tempers easing bets,IAB12 News,0.22
brent oil slumps 4week low middle east supply fears recede,IAB12 News,0.2
revenue canada heartbleed exploit used taxpayer breach,IAB3 Business,0.22
microsoft mum office ipad revenue hyping apps 12 million,IAB19 Technology & Computing,0.38
microsoft spreading cortana uk china,IAB19 Technology & Computing,0.19
blockbuster medtronic acquire covidien in43b deal,IAB3 Business,0.48
gm suspends chevy cruze sales airbag fault updates,IAB2 Automotive,0.49
transcendence star paul bettany got pulled johnny depp,IAB20 Travel,0.2
mtgox finds 200000 missing bitcoins old wallet,IAB12 News,0.15
gwyneth paltrow chris martin separating decade marriage,IAB12 News,0.36
accidental shootings gander mountain giving away trigger locks,IAB12 News,0.15
new mockingjay part trailer features late phillip seymour hoffman,IAB1 Arts & Entertainment,0.29
whole foods confirms plans fayetteville store,IAB3 Business,0.21
leaked video shows one direction singers smoking illegal substance,IAB12 News,0.46
uh oh ebay users time reset password,IAB3 Business,0.25
tgt target ceo resigns effective immediately,IAB3 Business,0.2
animal experts say panda may faked pregnancy get bamboo,IAB16 Pets,0.15
irish rank high among overweight europe,IAB20 Travel,0.1
1 dead 1 sickened flesheating bacteria,IAB12 News,0.16
npd april 2014 report ps4 topselling console us software sales,IAB19 Technology & Computing,0.29
internet tv case justices skeptical concerned,IAB12 News,0.21
colin pillinger dies aged 70,IAB4 Careers,0.13
british sailor claims seen malaysian airlines flight mh370 went,IAB12 News,0.28
robert j samuelson world according geithner,IAB3 Business,0.12
acdc guitarist malcolm youngs sickness serious never perform,IAB1 Arts & Entertainment,0.15
forgotten vials smallpox found storage room,IAB15 Science,0.11
selena gomezs spring breakers reunion makes us thirsty sequel,IAB1 Arts & Entertainment,0.16
chris brown back jail,IAB24 Uncategorized,0.12
45th anniversary apollo 11 launch,IAB19 Technology & Computing,0.12
tila tequila pregnant father shot love stars unborn child,IAB6 Family & Parenting,0.3
angelina jolie gets character wicked new maleficent preview,IAB1 Arts & Entertainment,0.42
nicola peltz continues steal limelight dazzles slinky strapless,IAB18 Style & Fashion,0.32
james franco directing play,IAB1 Arts & Entertainment,0.52
dollar strengthens amid fed meeting,IAB12 News,0.12
babys gender reveal leaves big brother tears refusing eat cake,IAB6 Family & Parenting,0.32
ohio could first many victories tesla,IAB12 News,0.12
whats bleeding heart,IAB24 Uncategorized,0.26
bachelorette season 10 2014 weekepisode 2 spoilers revealed andi,IAB12 News,0.25
sabotage film review,IAB24 Uncategorized,0.17
antichina riots turn deadly vietnam 0138,IAB12 News,0.24
ipad 4 rumored replace ipad 2 lowercost ipad,IAB19 Technology & Computing,0.22
true detective season 2 jessica chastain reportedly offered lead,IAB12 News,0.23
ps4 sales reach height 7 million units,IAB19 Technology & Computing,0.16
caesars genting ready bids new york state casino licenses,IAB1 Arts & Entertainment,0.3
steve jobs told apple top executives tv terrible business,IAB3 Business,0.56
case missed floyd mayweather fights ti fat burger,IAB8 Food & Drink,0.36
apple buys headphone maker beats 3bn,IAB3 Business,0.33
anna wintour put kim kardashian kanye west vogue cover,IAB18 Style & Fashion,0.45
childrens author wva native walter dean myers dies 76,IAB6 Family & Parenting,0.1
spacex falcon 9 rocket defies bleak weather flies,IAB20 Travel,0.34
blood test may detect alzheimers healthy people,IAB15 Science,0.25
aw kim kardashian kanye west wear matching married jackets,IAB18 Style & Fashion,0.31
social media helps drive abcs,IAB3 Business,0.19
leading scientists appeal world health organisation clamp e,IAB15 Science,0.18
child abuse numbers 21 black children abused 18,IAB12 News,0.14
treasurys edge ahead fed speakers,IAB17 Sports,0.23
new zealands worst air think,IAB24 Uncategorized,0.23
microsoft surface pro 3 buy,IAB19 Technology & Computing,0.25
playlist 14 coolest bands bonnaroo 2014,IAB1 Arts & Entertainment,0.24
argentina says us violated sovereignty rulings debt,"IAB11 Law, Gov’t & Politics",0.15
google apple agree drop lawsuits work together,IAB19 Technology & Computing,0.26
intel rises bottom line beat,IAB3 Business,0.27
scientist find evidence support big bang theory,IAB15 Science,0.86
gold weekly recap june 23 june 27,IAB12 News,0.12
airlines burdened high costs,IAB20 Travel,0.72
moto x moto g moto e nexus galaxy s5 android 444 kitkat updates early,IAB2 Automotive,0.25
lindsay lohan make west end stage debut,IAB1 Arts & Entertainment,0.31
shares struggle oil firms iraq anxiety,IAB3 Business,0.19
faster production brings boeing 965m 1q profit,IAB3 Business,0.36
recap problem bachelorette,IAB24 Uncategorized,0.15
holy mary martin nbc casts woman peter pan live musical,IAB12 News,0.41
baby safety gates arent always safe study finds,IAB15 Science,0.32
pink floyds division bell rerelease primes pump endless river,IAB3 Business,0.12
california waterwasters may get 500 fine,IAB12 News,0.21
justin bieber assault charge case proceeds hearing set may,IAB12 News,0.23
michael jackson,IAB6 Family & Parenting,0.07
gopro touts media ahead ipo higher value cameras,IAB3 Business,0.14
kashing kardashian klout,IAB24 Uncategorized,0.14
minecraft creator cancels oculus rift version facebook creeps,IAB19 Technology & Computing,0.13
yahoo buy alibaba billions,IAB3 Business,0.28
apple cuts macbook air price 100 rumors thinner iphone 6 abound,IAB19 Technology & Computing,0.38
vinyl still rocks many fans,IAB24 Uncategorized,0.12
soyuz 3man crew lifts international space station,IAB20 Travel,0.47
android wear smartwatches get jump apples iwatch,IAB19 Technology & Computing,0.12
zillow buy trulia control 70 online real estate searches,IAB21 Real Estate,0.66
two health care stocks 50 upside obamacare,IAB24 Uncategorized,0.13
macaulay culkin harry styles kylie jenner jaden smith land,IAB18 Style & Fashion,0.19
white house southeast exceptionally vulnerable climate change,IAB21 Real Estate,0.24
auto sales come marching back,IAB2 Automotive,0.61
exxons q2 production slump bad seems,IAB3 Business,0.24
gm recalls 60000 saturns fix gear shifts wsfacom news weather,IAB12 News,0.39
infected springfield restaurant worker could exposed 5000 hepatitis,IAB8 Food & Drink,0.4
kiss icon paul stanley faces music,IAB1 Arts & Entertainment,0.25
leftovers review damon lindelof explores great spiritual unknown,IAB24 Uncategorized,0.48
havent bought tickets run tour watching,IAB20 Travel,0.55
major indexes end flat trading narrow range,IAB24 Uncategorized,0.16
hearts go seeing celine dions response viral video,IAB1 Arts & Entertainment,0.22
earnings drop jpmorgan chase drags bank stocks lower technology sector,IAB24 Uncategorized,0.15
stocks investors run blue chips,IAB3 Business,0.19
could fallout aereo ruling chilling effect startups,IAB3 Business,0.25
home whatson artsentertainment keith urban miranda lambert lead rockin,IAB1 Arts & Entertainment,0.84
george clooney calls steve wynn las vegas,IAB17 Sports,0.1
justin bieber stopped airport,IAB1 Arts & Entertainment,0.21
dna tests bigfoot another animal,IAB15 Science,0.53
favourite michael jackson song 1,IAB1 Arts & Entertainment,0.2
twitter responds terry richardson news collective course,IAB12 News,0.75
merkel lauds greek step toward normalcy bond sale,IAB12 News,0.17
climate change impacts pictures 8 stark ipcc images,IAB14 Society,0.11
bachelorette recap andi sends guy home fantasy suite,IAB12 News,0.14
astronomers find huge rocky planet mega earth,IAB15 Science,0.48
aussie scientists create new element,IAB15 Science,0.6
allergy relief works doesnt,IAB24 Uncategorized,0.23
coldplays music video magic gwyneth paltrow split,IAB24 Uncategorized,0.17
novartis plans test alzheimers drugs patients without symptoms,IAB15 Science,0.17
greenpeace loses 5 million bad currency bet,IAB24 Uncategorized,0.11
jupiters great red spot shrinking telescope confirms,IAB15 Science,0.33
peanuts first look charlie brown snoopy next years cg,IAB24 Uncategorized,0.12
stayathome moms rise,IAB7 Health & Fitness,0.23
report particle pollution falls ozone pollution rises,IAB12 News,0.32
ebola voices epicentre epidemic,IAB24 Uncategorized,0.12
harry potter back jk rowlings new quidditch world cup story,IAB17 Sports,0.58
australian obesity rates climbing faster anywhere else world study,IAB15 Science,0.15
facebooks secret study stirs anger controversy among users,IAB24 Uncategorized,0.13
watch obama play soccer lifelike robot,IAB17 Sports,0.79
selena gomez exposes derriere short cutoffs heading,IAB18 Style & Fashion,0.13
att acquire directv 67 billion deal,IAB3 Business,0.25
update 2comcast divestitures may worth roughly 18 bln source,IAB3 Business,0.19
us stocks decline amid tension middle east data,IAB3 Business,0.15
targets ceo steps wake massive data breach,IAB12 News,0.19
frankie knuckles 1955 2014,IAB12 News,0.09
actress drew barrymores halfsister found dead national city,IAB12 News,0.3
risk car crash increases drastically second trimester pregnancy,IAB6 Family & Parenting,0.19
fhfa 93b settlement bofa bac countrywide merrill lynch,IAB3 Business,0.41
protests secret study involving 689000 users friends postings,IAB24 Uncategorized,0.18
toyota shifting us base texas,IAB2 Automotive,0.18
taylor swift tops billboards 2014 money makers list,IAB3 Business,0.18
30 percent world fat 13 percent total us,IAB24 Uncategorized,0.11
youll smash current phone early chance buy oneplus,IAB19 Technology & Computing,0.16
benzino blames money jealousy envy shooting,IAB13 Personal Finance,0.2
apple settles ebook antitrust case us states complainants,IAB19 Technology & Computing,0.18
hefty china presence latest transformers film part delicate hollywood,IAB1 Arts & Entertainment,0.55
production new 47inch iphone 6 displays begin may 55inch iphone,IAB19 Technology & Computing,0.4
dinos straddled line cold warmblooded,IAB24 Uncategorized,0.1
wutang clanaffiliate cuts penis attempts suicide,IAB12 News,0.14
amazon offers workers 5000 quit crazy,IAB19 Technology & Computing,0.2
alps says complaints gm ignition switches,IAB12 News,0.17
halo 5 guardians bring master chief xbox one autumn 2015,IAB1 Arts & Entertainment,0.18
kate middleton photo breach duchesss privacy daily mail says,IAB12 News,0.68
amazons profit weakness highlighted alibaba filing,IAB3 Business,0.41
charon may underground ocean,IAB24 Uncategorized,0.13
amazon prime music hopes challenge spotify streaming music space,IAB3 Business,0.18
dr oz grilled senate hes wacky,IAB8 Food & Drink,0.25
nysegm investor alert lawsuit general motors directors recalls,IAB12 News,0.34
video game thrones star sophie turner sings hilarious game moans,IAB1 Arts & Entertainment,0.29
700 cars still trapped ucla water main break,IAB2 Automotive,0.47
bond report treasury yields jump carneys ratehike signals,IAB12 News,0.24
heartbleed bug bleeds,IAB24 Uncategorized,0.12
chris brown returns stage grand performance bet awards,IAB1 Arts & Entertainment,0.22
russia hit massive 50 bn yukos ruling,IAB3 Business,0.2
financial experts urge caution candy crush makers stock offering,IAB13 Personal Finance,0.17
google maps app links uber,IAB20 Travel,0.13
sonys gaming network returns hacker attack bomb threat,IAB14 Society,0.59
state links earthquakes fracking,IAB24 Uncategorized,0.18
mariah carey steps lunch kids amid divorce drama photos,IAB6 Family & Parenting,0.36
tilting bridge delaware closed indefinitely shutting major,IAB20 Travel,0.25
tom hanks steven spielberg team new movie,IAB1 Arts & Entertainment,0.31
drew barrymore reproduces gives baby disappointingly average name,IAB6 Family & Parenting,0.33
gmail 42 app android leaked purported android 42 pinchtozoom,IAB19 Technology & Computing,0.13
eminem rihanna duet mtv movie awards,IAB1 Arts & Entertainment,0.43
air pollution killed 7m people 2012,IAB24 Uncategorized,0.19
jk rowling writes grownup harry potter short story 219pm,IAB1 Arts & Entertainment,0.28
transformers 4 chinese tourism firm threatens legal action michael,IAB20 Travel,0.61
selena gomezs love first tattoo,IAB1 Arts & Entertainment,0.09
facebook apologises manipulating users emotions powerful,IAB24 Uncategorized,0.13
stranded flier makes music video overnight vegas airport,IAB1 Arts & Entertainment,0.57
ryan gosling hated rachel mcadams notebook setwanted fired,IAB19 Technology & Computing,0.09
rpttime warner concerned murdochs succession plan governance,IAB12 News,0.19
target get canadians,IAB14 Society,0.17
china vietnam blame fishing boat sinking,IAB12 News,0.24
jonah hill apologises homophobic slur,IAB1 Arts & Entertainment,0.14
walking dead season four finale shows dip quality could mean,IAB24 Uncategorized,0.15
kendall jenner ditches underwear kylie ditches blue hair,IAB18 Style & Fashion,0.33
best dressed couples 2014 met gala,IAB18 Style & Fashion,0.39
delhi disputes polluted city finding,IAB12 News,0.28
ebay 2q profit climbs 56 per cent,IAB3 Business,0.78
apple retires ipad 2 brings back fourthgeneration ipad,IAB19 Technology & Computing,0.35
microsoft gives employees sneak peek new selfie phone,IAB19 Technology & Computing,0.31
forgotten vials deadly virus found us storeroom,IAB12 News,0.13
pakistan high risk merscov,IAB20 Travel,0.13
painkiller prescriptions highly vary state state,IAB24 Uncategorized,0.13
europes antiuber cab protest tweets,IAB20 Travel,0.17
watch bella thorne talks blended teaching adam sandler dougie,IAB5 Education,0.13
mickey rooney buried near hollywood icons,IAB1 Arts & Entertainment,0.28
altria plans keep delivering returns,IAB2 Automotive,0.32
heres get time file tax return,IAB24 Uncategorized,0.17
nintendo plans new nfc figures games bid rescue wii u,IAB17 Sports,0.41
lindsay lohan sues grand theft auto v video game character,IAB2 Automotive,0.3
rising temperatures threat economy,IAB3 Business,0.36
wsj american apparel get 25 mln financing,IAB12 News,0.5
camelopardalid meteors shine brightly though numbers less expected,IAB20 Travel,0.1
mediatek announces mt6795 64bit octacore processor 2k display support,IAB19 Technology & Computing,0.46
xbox gets new leader microsoft phil spencer,IAB19 Technology & Computing,0.3
good friday observed kerala churches,IAB23 Religion & Spirituality,0.51
singersongwriter pharrell williams named coach next season nbcs,IAB17 Sports,0.25
editorial obamacare deadline hereish,"IAB11 Law, Gov’t & Politics",0.21
pamela anderson sexually abused lesbian babysitter,IAB6 Family & Parenting,0.25
wv regulators order freedom industries immediately fix trench overflowed,IAB3 Business,0.26
selena gomez gets new tattoo mean,IAB1 Arts & Entertainment,0.12
study run 5 minutes day may add years life,IAB15 Science,0.17
orphan black recap welcome family sestra,IAB14 Society,0.16
game thrones ruin jaime lannister forever debate rages,IAB24 Uncategorized,0.17
hyundai recalls 2015 sonata dangerous brakes,IAB2 Automotive,0.72
ebay become streets new target,IAB3 Business,0.33
walmart suit filed week seeks 5 billion visa,IAB3 Business,0.56
karen gillan paints london pink guardians photo call,IAB6 Family & Parenting,0.26
abc says josh elliott leaving good morning america nbc sports,IAB17 Sports,0.67
microsoft surface pro 3 release date specs features tablet replace,IAB19 Technology & Computing,0.36
halle berry gets shine xmen days future past trailer,IAB1 Arts & Entertainment,0.32
hollywoods july 4 box office sales 44 2013,IAB1 Arts & Entertainment,0.54
vodafone sees profit dropping amid spending turnaround bid,IAB3 Business,0.28
us retail sales big,IAB3 Business,0.25
valerie harper says shes longer dying cancer,IAB12 News,0.33
weightloss surgery reverses diabetes woman battling obesity,IAB7 Health & Fitness,0.18
hot toys maleficent figure way,IAB24 Uncategorized,0.11
selena gomez fires parents managers relationship justin bieber,IAB6 Family & Parenting,0.29
katherine heigl almost quit hollywood mean article,IAB12 News,0.28
nest recalls nearly half million protect smoke detectors due,IAB12 News,0.17
chris martin affair still together paltrow,IAB16 Pets,0.17
chris pratt actor slimmed action role,IAB1 Arts & Entertainment,0.25
scientific evidence organic food nutritious,IAB15 Science,0.71
wet bonnaroo kicks today manchester tenn,IAB17 Sports,0.42
market view sixyear wage squeeze,IAB3 Business,0.25
met asks federal mediator solve labor gridlock,IAB12 News,0.16
zac efron delivers shirtless goodness mtv movie awards win,IAB1 Arts & Entertainment,0.46
samsung galaxy f s5 prime release date aug 13 alpha name rumors,IAB19 Technology & Computing,0.16
monty python almost live review critics divided comedy troupes first,IAB1 Arts & Entertainment,0.12
update 2gurlitt reclusive german hoarded nazilooted art died,IAB12 News,0.29
mad men recap gangs season 7a premiere time zones,IAB20 Travel,0.15
huge twist tn murder trial april jace michael jace pleads guilty,IAB12 News,0.44
apple still top oem us,IAB8 Food & Drink,0.2
hhs del medicare recipients saved 55m prescriptions,IAB12 News,0.26
kim kardashian shares photos starstudded weekend dumb,IAB24 Uncategorized,0.15
horrible bosses 2 teaser perfect comedy trailer,IAB24 Uncategorized,0.16
gold futures slip back score weekly gain,IAB12 News,0.11
htc one e8 popular m8 buyers,IAB19 Technology & Computing,0.13
justin bieber detained los angeles airport might allowed us,IAB20 Travel,0.27
joe francis arrested los angeles,IAB23 Religion & Spirituality,0.15
disney second quarter earnings beat expectations helped frozen thor,IAB20 Travel,0.2
bloodmoon2014,IAB6 Family & Parenting,0.07
22 jump streets phil lord chris miller rise expectations,IAB12 News,0.14
kristen bell jenna dewantatum go naked allure nude issue see,IAB12 News,0.14
us restaurant chain pf changs confirms security breach,IAB3 Business,0.16
boy scouts wont get merit badge helping ann curry mountain,IAB8 Food & Drink,0.19
rj reynolds sells historic headquarters building,IAB21 Real Estate,0.4
joan rivers slams lena dunham,IAB12 News,0.09
dancing stars 2014 amy purdy derek houghs week 3,IAB1 Arts & Entertainment,0.21
apple iphone 6 longer wider thinner iphone 5s leaked image suggests,IAB19 Technology & Computing,0.29
15 futuristic photos 1964 worlds fair,IAB20 Travel,0.15
star wars episode vii adds two cast members,IAB1 Arts & Entertainment,0.33
dining guide st patricks day,IAB8 Food & Drink,0.4
janet streetporter couples could honest gwyneth chris,IAB20 Travel,0.21
voice usa 2014 spoilers christina grimmie vs sam behymer video,IAB12 News,0.11
federal government state attorneys general reach nearly 1 billion,"IAB11 Law, Gov’t & Politics",0.31
star wars episode vii adds american actress british parkour dude cast,IAB1 Arts & Entertainment,0.55
one direction selena gomez green slime rule kids choice awards,IAB6 Family & Parenting,0.11
batman vs superman director zack snyder teases new batmobile,IAB17 Sports,0.27
jesse plemons john boyega among contenders star wars lead,IAB1 Arts & Entertainment,0.26
amazon set world alight fire smartphone,IAB19 Technology & Computing,0.25
floyd mayweather ti brawl las vegas watch crazy footage,IAB17 Sports,0.49
dancing stars results got boot party night,IAB1 Arts & Entertainment,0.33
live performance,IAB1 Arts & Entertainment,0.32
fccs proposed net neutrality rules allow service providers charge fast lanes,"IAB11 Law, Gov’t & Politics",0.32
jk rowling writes harry potter short story quidditch world cup,IAB17 Sports,0.43
heres amazon dash could revolutionize shopping,IAB22 Shopping,0.68
mh370 search privatized australian coordinators,IAB20 Travel,0.1
malaysia nation mourning,IAB14 Society,0.31
grocers sue vermont gmo food label law,IAB3 Business,0.46
apple acquire swell radio podcast app 30m report,IAB12 News,0.13
oil market drops us demand fears,IAB12 News,0.22
ebola outbreak kills 59 guinea,IAB12 News,0.12
toyotas leaving california want spend summers texas,IAB20 Travel,0.48
new study shows runners cant eat please,IAB12 News,0.44
watch dogs crashes performance stuttering fixes,IAB16 Pets,0.17
ships sent rescue chinese vietnam riots,IAB20 Travel,0.16
insider buying anthony michael sanfilippo buys 23000 shares pinnacle,IAB3 Business,0.17
vaccines serious side effects quite rare,IAB24 Uncategorized,0.22
mick jagger heartbroken sleeping,IAB17 Sports,0.09
blood test accurately detects cancers,IAB15 Science,0.36
james franco says selfies giving people,IAB12 News,0.14
htc one m7 htc m8 kitkat update android 443 rollout schedule,IAB19 Technology & Computing,0.2
potato salad sold 26000,IAB8 Food & Drink,0.41
nasa blasts co2 monitoring satellite space,IAB20 Travel,0.13
film review chemistry tatum hill inspired 22 jump street,IAB15 Science,0.36
mens wearhouse buys jos bank,IAB3 Business,0.29
papers rolf harris portraits predator,IAB24 Uncategorized,0.13
facebooks sheryl sandberg apologises creepy user study,IAB24 Uncategorized,0.12
legendary hollywood star mickey rooney dies 93,IAB1 Arts & Entertainment,0.41
spacex receives faa approval proposed spaceport texas,IAB20 Travel,0.51
could robots walk stage google io,IAB1 Arts & Entertainment,0.13
nepal climbs five spots global mothers index,IAB6 Family & Parenting,0.29
russia told pay 50bn,IAB3 Business,0.22
london open stocks edge higher ahead key data,IAB12 News,0.19
ferguson calls quits late late shift,IAB3 Business,0.14
barbara streisand allegedly finds gay sex distasteful,IAB12 News,0.14
house delays vote icd10 doc pay,"IAB11 Law, Gov’t & Politics",0.29
us home construction fell 93 percent june,IAB12 News,0.12
hope cure ucr shows strength relay life,IAB12 News,0.12
gamestop gme slammed walmart wmt announces trade game service,IAB12 News,0.2
nigeria others face pressure us closer crude oil exports,IAB12 News,0.28
aaa says utah gas prices heating,IAB12 News,0.26
british pound gbp canadian dollar exchange rate latest news forecasts,IAB12 News,0.46
google would like trademark word glass dont control,IAB24 Uncategorized,0.26
justin bieber loses cool selena gomez questions deposition,IAB1 Arts & Entertainment,0.11
look movies releasing friday,IAB24 Uncategorized,0.16
european commission warns google samsung smartphone patent abuse,IAB19 Technology & Computing,0.19
justin timberlake proves hes still top man 2014 billboard music awards,IAB1 Arts & Entertainment,0.26
killin kim kardashian kanye west stun kendall jenner kourtney,IAB12 News,0.2
governmentsponsored health care saves lives cost,IAB14 Society,0.3
new iphone 5s ad evokes powerful message consumers,IAB19 Technology & Computing,0.39
fifty new ebola virus cases 25 deaths africa,IAB12 News,0.34
10 film facts amazing spiderman 2,IAB1 Arts & Entertainment,0.41
new york posts hilarious kim kardashiankanye west wedding report,IAB12 News,0.72
bank america pay 95 billion mortgage security deal,IAB3 Business,0.51
dozens hospitalized avicii concert,IAB1 Arts & Entertainment,0.36
heartbleed portends larger security threats,IAB19 Technology & Computing,0.12
logitech announces types bluetooth keyboard case galaxy tab 105,IAB19 Technology & Computing,0.29
blackberry intros bbm windows phone,IAB19 Technology & Computing,0.19
41 million traveling july 4th threeday weekend aaa says,IAB20 Travel,0.54
saudi arabia review finds higher number mers cases 688 infections,IAB12 News,0.19
facebook buys irvines oculus 2 billion video,IAB19 Technology & Computing,0.28
us mayors unanimously pass climate change ideas,IAB14 Society,0.18
loosely translated chris harrison says fatties bachelor,IAB24 Uncategorized,0.14
jobless rates beaufort jasper counties sc edge upward,IAB15 Science,0.3
chinarussia gas deal boon putin,IAB3 Business,0.25
bariatric surgery effective treatment diabetes,IAB14 Society,0.1
bill murray invades bachelor party surprises delights complete strangers,IAB1 Arts & Entertainment,0.26
twitter inc twtr launches appinstall ads mopub,IAB19 Technology & Computing,0.35
facebook acquisition oculus vr faces huge backlash,IAB19 Technology & Computing,0.29
urges drastic action ebola,IAB12 News,0.13
court documents reveal online speech turkey trying block,IAB24 Uncategorized,0.12
patent verdict apple wins round fails land blow vs samsung,IAB19 Technology & Computing,0.19
list top 5 free paid windows phone windows 81 apps march 16,IAB19 Technology & Computing,0.17
