text,labels,confidence,source,iab_label
goddess thunder thor undergoes sex change bangkok post news,,0.77,natural,IAB12 News
new york times denies gender factor abramson firing,,0.77,natural,IAB12 News
new report alarm climate turns people,,0.77,natural,IAB12 News
kim kardashian kanye west wedding invitation revealed reports,,0.77,natural,IAB12 News
heres erykah badu trying kiss reporter live tv,,0.77,natural,IAB12 News
stocks fall argentina country enters default northern michigans news,,0.77,natural,IAB12 News
home news world lick giraffe poignant goodbye,,0.77,natural,IAB12 News
khloe kardashian french montana relationship news update 2014,,0.77,natural,IAB12 News
stock market news july 08 2014 market news,,0.77,natural,IAB12 News
mystoryyourstory bad news comes cant prepare,,0.77,natural,IAB12 News
pfizer news update pfizer offers legal guarantees astrazeneca,,0.77,natural,IAB12 News
hot couple alert sofia vergara reportedly dating joe manganiello,,0.77,natural,IAB12 News
olivia palermo secretly got married city hall last week report,,0.77,natural,IAB12 News
anchor diane sawyer step abc world news show,,0.76,natural,IAB12 News
kim kardashian kanye west wedding new details upcoming affair,,0.76,natural,IAB12 News
fire news tesla installs fire shields model,,0.76,natural,IAB12 News
erykah badu crashes news report makes rude hand gestures,,0.76,natural,IAB12 News
today news cdc says autism risen 30 percent two years,,0.76,natural,IAB12 News
nbc puts kids front center believe boy,,0.76,natural,IAB12 News
nbc scores big ratings hit jimmy fallons feelgood approach,,0.76,natural,IAB12 News
diane sawyer steps abcs world news anchor,,0.76,natural,IAB12 News
stock market news june 30 2014 market news,,0.76,natural,IAB12 News
russiachina mega gas deal worth 400 billion 30 years reports,,0.76,natural,IAB12 News
diane sawyer says goodbye abc world news little fanfare read,,0.76,natural,IAB12 News
diane sawyer step world news anchor,,0.76,natural,IAB12 News
newscast candy crush fans wall street,,0.76,natural,IAB12 News
heartbleed note morrisburg news,,0.76,natural,IAB12 News
latest global warming bad news antarctic glaciers melting fast,,0.76,natural,IAB12 News
boston hospitals top 10 us news honor roll,,0.76,natural,IAB12 News
diane sawyer leaving anchor chair abcs world news,,0.76,natural,IAB12 News
stock market news june 27 2014 market news,,0.76,natural,IAB12 News
syria weapons moved onto us ship destruction wcbdtv news weather,,0.76,natural,IAB12 News
new york report shares bounce back two days decline,,0.76,natural,IAB12 News
grrrreat news lee marshall voice tony tiger died,,0.76,natural,IAB12 News
fox anchor bob beckel bachelorette star andi dorfman slut,,0.76,natural,IAB12 News
kim kanye get married report,,0.76,natural,IAB12 News
diane sawyer leaves world news gratitude,,0.76,natural,IAB12 News
diane sawyer leaves world news david muir anchor,,0.76,natural,IAB12 News
new gay orthodoxy,,0.76,natural,IAB12 News
breaking news blood test could predict suicide risk,,0.76,natural,IAB12 News
people news april 1 2014,,0.76,natural,IAB12 News
laugh learn stephen colbert taught audience traditional news,,0.76,natural,IAB12 News
amazing spiderman 2 avengers 2 news,,0.76,natural,IAB12 News
gays lesbians face certain health challenges us report says,,0.76,natural,IAB12 News
mh370 news search malaysia airlines plane going nowhere,,0.76,natural,IAB12 News
news snatch titanfall special release times resolutions rankings,,0.76,natural,IAB12 News
surprising thing veterans affairs admitted asking congress 18,,0.76,natural,IAB12 News
santa barbara mass shooting sends yesallwomen trending,,0.76,natural,IAB12 News
news scan jul 16 2014,,0.76,natural,IAB12 News
bioshock infinite fox news controversy ken levine responds logo,,0.76,natural,IAB12 News
good news given heard often,,0.76,natural,IAB12 News
new warning mosquitoborne virus,,0.76,natural,IAB12 News
cost fighting warming modest says un panel wncn news weather,,0.76,natural,IAB12 News
another mers case reported us,,0.76,natural,IAB12 News
news scan mar 28 2014,,0.76,natural,IAB12 News
stock market news april 21 2014 market news,,0.76,natural,IAB12 News
fox news hires stacey dash commentator,,0.76,natural,IAB12 News
fireworks nbc,,0.76,natural,IAB12 News
celebrity news jodie foster marries girlfriend,,0.76,natural,IAB12 News
kim kardashian kanye west wedding report true source,,0.76,natural,IAB12 News
fox unveils 20142015 schedule,,0.76,natural,IAB12 News
news scan mar 26 2014,,0.76,natural,IAB12 News
williams partners advises unitholders reference news today,,0.76,natural,IAB12 News
beef filet filling cash came wcbdtv news weather,,0.76,natural,IAB12 News
news investor june 30 2014,,0.76,natural,IAB12 News
diane sawyer signs abcs world news anchor,,0.76,natural,IAB12 News
yellen fed us labor market dynamics,,0.76,natural,IAB12 News
eyewitness news,,0.76,natural,IAB12 News
latest gossip kim kardashian kanye wests wedding hit,,0.76,natural,IAB12 News
westfield news,,0.76,natural,IAB12 News
stocks dull day netflix news,,0.75,natural,IAB12 News
singer anita baker finds arrest warrant tv news report,,0.75,natural,IAB12 News
nbc news host brian williams pulls ultimate embarrassing dad trick,,0.75,natural,IAB12 News
abcs world news delivers growth total viewers,,0.75,natural,IAB12 News
wbff fox45 news,,0.75,natural,IAB12 News
news summary gm 1q profit dragged recalls,,0.75,natural,IAB12 News
massive dirt pile may led bridge closure wrexcom rockfords news,,0.75,natural,IAB12 News
euro suffers inflation data disappoints top forex news,,0.75,natural,IAB12 News
earth seethrough top news,,0.75,natural,IAB12 News
news dancing stars meryl toughest routine chemistry,,0.75,natural,IAB12 News
internet tv case justices show concern ktulcom tulsa oklahoma news,,0.75,natural,IAB12 News
heartbroken mick jagger hides hotel bedroom news lwren scotts,,0.75,natural,IAB12 News
diane sawyer steps abcs world news replaced former substitute,,0.75,natural,IAB12 News
"Role of Financial News in Financial Planning: It can help individuals make informed decisions about investments, retirement, and other financial goals",,0.75,synthetic,IAB12 News
piers morgan criticises us gun laws last cnn show,,0.75,natural,IAB12 News
new york cnnmoney,,0.75,natural,IAB12 News
new york daily news,,0.75,natural,IAB12 News
midday roundup american missionary ebola grave condition,,0.75,natural,IAB12 News
diane sawyer world news,,0.75,natural,IAB12 News
forex news dollar lower vs yen boj stands pat traders await gov,,0.75,natural,IAB12 News
todays mortgage interest rates 30 15 year fixed housing data news march,,0.75,natural,IAB12 News
apnewsbreak 315 million federal funds allocated fight citrus,,0.75,natural,IAB12 News
kim kardashian kanye west getting married know,,0.75,natural,IAB12 News
new mers case confirmed,,0.75,natural,IAB12 News
mercury news editorial puc presidents unethical behavior laid bare,,0.75,natural,IAB12 News
celebrity news danica mckellar engaged,,0.75,natural,IAB12 News
beyonce jayzs marriage falling apart report,,0.75,natural,IAB12 News
wwe network news vince mcmahon net worth shrinks ceo longer,,0.75,natural,IAB12 News
ap top news iowa 358 pm cdt,,0.75,natural,IAB12 News
nbc takes ratings victory lap braggy upfront affair,,0.75,natural,IAB12 News
news analysis gas deal bring benefits price pressure china,,0.75,natural,IAB12 News
diane sawyer leaving world news,,0.75,natural,IAB12 News
diane sawyer bids world news farewell,,0.75,natural,IAB12 News
zac efron rehab news 2014 vanessa hudgens exboyfriend opens,,0.75,natural,IAB12 News
update glaxosmithkline inks deal novartis sell oncology portfolio,,0.75,natural,IAB12 News
first chikungunya case acquired united states reported,,0.75,natural,IAB12 News
heavy 14 elephants long 2 tractor trailers meet mr 12 news kbmt,,0.75,natural,IAB12 News
reports gwyneth paltrows mother begged end marriage chris,,0.75,natural,IAB12 News
new story shows harry potter 34,,0.75,natural,IAB12 News
talk ecb action grows amid europe growth worry fox 32 news chicago,,0.75,natural,IAB12 News
jimmy savile poses portrait rolf harris drew credit itv news,,0.75,natural,IAB12 News
yahoo among millions websites vulnerable heartbleed openssl security,,0.75,natural,IAB12 News
fox responds bryan singer abuse allegations,,0.75,natural,IAB12 News
bearded drag queen hogs limelight bangkok post news,,0.75,natural,IAB12 News
breaking news exciting changes marvels thor,,0.75,natural,IAB12 News
samsung galaxy s5 gs 5 review reviews news cheapest best deals,,0.75,natural,IAB12 News
new sex abuse claim brought michael jackson,,0.75,natural,IAB12 News
breaking news cnbcs marcus lemonis partners near deal buy crumbs,,0.75,natural,IAB12 News
viewers learn stephen colbert tv news,,0.75,natural,IAB12 News
ice picks five pieces ice news revealing earths ice cover serious decline,,0.75,natural,IAB12 News
abc announces changes world news gma anchors,,0.75,natural,IAB12 News
report justin bieber held questioning lax customs,,0.75,natural,IAB12 News
odnr finds probable connection fracking earthquake 21 news,,0.75,natural,IAB12 News
justin bieber zone selena gomez relationship news update 2014 onand,,0.75,natural,IAB12 News
reports george clooney blowup steve wynn obama,,0.75,natural,IAB12 News
khaz country music news scotty mccreery victim home invasion,,0.75,natural,IAB12 News
twitter responds terry richardson news collective course,,0.75,natural,IAB12 News
details emerge modern art forgery debacle,,0.75,natural,IAB12 News
reports rising deaths ebola west africa,,0.75,natural,IAB12 News
reports pistorius mentally ill,,0.75,natural,IAB12 News
new york times firing jill abramson sexist,,0.75,natural,IAB12 News
aaa southern new england news iraq spikes gas prices,,0.75,natural,IAB12 News
egypts army says virus cure needs tests wboctv 16 delmarvas news,,0.75,natural,IAB12 News
stock market news august 27 2014 market news,,0.75,natural,IAB12 News
news byte twitter merges mobile marketing mopub,,0.75,natural,IAB12 News
report citigroup near 7 billion settlement mortgage probe,,0.75,natural,IAB12 News
home news hot gross selena gomez dating orlando bloom,,0.75,natural,IAB12 News
newly announced cast star wars vii give reaction news,,0.74,natural,IAB12 News
new power rangers movie announced,,0.74,natural,IAB12 News
notable stocks news tesla motors inc nasdaqtsla tata motors nyse,,0.74,natural,IAB12 News
film flam film news sxsw edition,,0.74,natural,IAB12 News
barbara walters changed way saw news,,0.74,natural,IAB12 News
mcdonalds responsible franchisees bullshit says nlrb,,0.74,natural,IAB12 News
new villains rumored batman v superman dawn justice possible,,0.74,natural,IAB12 News
celebrity news arnett files divorce amy poehler,,0.74,natural,IAB12 News
fox debuts faux prince wanna marry harry,,0.74,natural,IAB12 News
home news french news air franceklm sees lower profit,,0.74,natural,IAB12 News
posted wednesday july 9th 2014 8am ap apnewsnow jul 9 2014,,0.74,natural,IAB12 News
powdered alcohols longer label approvals wncn news weather,,0.74,natural,IAB12 News
erykah badu leans kiss crashing television reporters live update,,0.74,natural,IAB12 News
oracle corporation orcl news oracle largely erases losses sellside defends,,0.74,natural,IAB12 News
economic news today fed taper nears end,,0.74,natural,IAB12 News
fox unveils schedule american idol cut back,,0.74,natural,IAB12 News
new embryonic stem cells cloning success reported recent,,0.74,natural,IAB12 News
agn allergan stock soars ackman valeant takeover news,,0.74,natural,IAB12 News
eva mendes ryan gosling pregnancy news couple expecting baby,,0.74,natural,IAB12 News
"- The ""Tiger Woods scandal"": A highly publicized scandal involving Tiger Woods' extramarital affairs and subsequent divorce.",,0.74,synthetic,IAB12 News
paul stanley compares exkiss bandmates exwives cbs news,,0.74,natural,IAB12 News
rptanchor diane sawyer step abc world news show,,0.74,natural,IAB12 News
breaking news hello kitty cat,,0.74,natural,IAB12 News
allergan stock soars buyout news video,,0.74,natural,IAB12 News
"Future of Financial News: Continued integration of technology, personalization, and data-driven insights",,0.74,synthetic,IAB12 News
oops us airways tweets nude photo,,0.74,natural,IAB12 News
diane sawyer leave abcs world news,,0.74,natural,IAB12 News
college notes news,,0.74,natural,IAB12 News
kimye say wedding reports couple yet get hitched,,0.74,natural,IAB12 News
second us mers case reported,,0.74,natural,IAB12 News
stock index futures overperforming news,,0.74,natural,IAB12 News
astrazenecas cancer news boosts ceos 45b claim,,0.74,natural,IAB12 News
local voice finalists ashton mila kimye news,,0.74,natural,IAB12 News
wwe news pat patterson comes closet wwe legends house,,0.74,natural,IAB12 News
sandra bullock confronts home intruder whats trending today,,0.74,natural,IAB12 News
news analysis investor march 27 2014,,0.74,natural,IAB12 News
33 fl hospitals rank us news report,,0.74,natural,IAB12 News
june jobs report shows us recovery accelerating kptv fox 12,,0.74,natural,IAB12 News
2014 gay pride march pics nsfw,,0.74,natural,IAB12 News
report climate change hitting home many,,0.74,natural,IAB12 News
google inc goog news google looks repeat android success,,0.74,natural,IAB12 News
news analysis investor june 16 2014,,0.74,natural,IAB12 News
northwestern memorial hospital ranks 10th best nation us news list,,0.74,natural,IAB12 News
news analysis investor march 18 2014,,0.74,natural,IAB12 News
news tesla decides share patents intel raises guidance,,0.74,natural,IAB12 News
2 recalls push gm total 48m month cbs46 news,,0.74,natural,IAB12 News
lawyer argentina negotiate us hedge funds northern michigans news,,0.74,natural,IAB12 News
new recalls exploding airbag conundrum,,0.74,natural,IAB12 News
lachlan murdoch gets new roles fox news corp,,0.74,natural,IAB12 News
news investor aug 25 2014,,0.74,natural,IAB12 News
news wrap candy crush makers ipo disappoints,,0.74,natural,IAB12 News
abc renews scandal greys anatomy castle,,0.74,natural,IAB12 News
diane sawyer leaving abcs world news,,0.74,natural,IAB12 News
live breaking news chinese relatives demand apology missing,,0.74,natural,IAB12 News
title news batman v superman dawn justice,,0.74,natural,IAB12 News
news analysis investor march 20 2014,,0.74,natural,IAB12 News
robin thicke paula patton relationship news askthicke bombs,,0.74,natural,IAB12 News
bachelorettes andi dorfman called slut fox news five cohost,,0.74,natural,IAB12 News
iraq news send oil prices 10month high,,0.74,natural,IAB12 News
browse home oneplus one snapdragon 8001 801 teaser big news,,0.74,natural,IAB12 News
diabetes numbers alarming us,,0.74,natural,IAB12 News
abc news shuffle sawyer moves muir moves world news job,,0.74,natural,IAB12 News
snag delays arrival crew space station kwwl eastern iowa breaking,,0.74,natural,IAB12 News
florida health officials announcing second us case mers news,,0.74,natural,IAB12 News
new jersey hospital offer veterans priority,,0.74,natural,IAB12 News
plane search expands australia kazakhstan wncn news weather,,0.74,natural,IAB12 News
stock market news april 01 2014 market news,,0.74,natural,IAB12 News
new york celebrates gay pride,,0.74,natural,IAB12 News
ouster new york times top editor getting pretty nasty,,0.74,natural,IAB12 News
report obama official apologizes misleading rhetoric gender pay gap,,0.74,natural,IAB12 News
tracy morgan mom blocked hospital found accident via news,,0.74,natural,IAB12 News
new hope ongoing search missing malaysian jetliner,,0.74,natural,IAB12 News
diane sawyer exits abc evening anchor,,0.74,natural,IAB12 News
diane sawyer set step abcs world news,,0.74,natural,IAB12 News
kanye kims insane wedding guest list revealed wont believe,,0.74,natural,IAB12 News
todays market china testing 52week highs newsrumors,,0.74,natural,IAB12 News
pew study newspapers account 60 percent total news revenue,,0.74,natural,IAB12 News
jill abramsons dismissal new york times shines spotlight gender,,0.74,natural,IAB12 News
oh nbc cancels community,,0.74,natural,IAB12 News
new measles pill cure infections stop spread,,0.74,natural,IAB12 News
hoyer gets earful concerns health care veterans,,0.74,natural,IAB12 News
canadians spending time sun protecting report,,0.74,natural,IAB12 News
chris colfers sticking glee news note,,0.74,natural,IAB12 News
pfizer selloff breast cancer drug news unwarranted,,0.74,natural,IAB12 News
hercules movie release cast news dwayne rock johnson talks,,0.74,natural,IAB12 News
wanna marry harry us show flirts royalty ridicule bangkok post news,,0.73,natural,IAB12 News
despite good news medicare social security face challenges,,0.73,natural,IAB12 News
lordes amazing meetandgreet news note,,0.73,natural,IAB12 News
valeant pharmaceuticals international vrx rising allergan news,,0.73,natural,IAB12 News
diane sawyer gives world news anchor seat,,0.73,natural,IAB12 News
breaking bad news fans mourn mad mens season 7 finale,,0.73,natural,IAB12 News
despite good news benefit programs face problems,,0.73,natural,IAB12 News
plan end aids epidemic new york state announced,,0.73,natural,IAB12 News
minnesota news brief 758 pm cdt,,0.73,natural,IAB12 News
sugars tequila may protect obesity diabetes news,,0.73,natural,IAB12 News
new report claims music alcohol references encourages binge,,0.73,natural,IAB12 News
news refundable state tax credits refundable tax credits section 61,,0.73,natural,IAB12 News
stocks notch tiny gains still end week lower 7news boston whdhtv,,0.73,natural,IAB12 News
breaking 3 million jury verdict texas fracking nuisance case,,0.73,natural,IAB12 News
fox announces prince harry dating show,,0.73,natural,IAB12 News
mtv movie awards paul walker tribute news note,,0.73,natural,IAB12 News
new delhi records polluted air says,,0.73,natural,IAB12 News
australians say latest objects need checked cbs46 news,,0.73,natural,IAB12 News
watch fake drake lie witness news video jimmy kimmel,,0.73,natural,IAB12 News
american idol judges return good news,,0.73,natural,IAB12 News
exgiant michael strahan join good morning america according reports,,0.73,natural,IAB12 News
postal workers unions protest staples program cbs 3 springfield wshm,,0.73,natural,IAB12 News
report shia labeouf enters rehab new york arrest,,0.73,natural,IAB12 News
euro weakness continues kiwi 2 ½ year high top forex news,,0.73,natural,IAB12 News
technology news shows mobile still behind serious spending,,0.73,natural,IAB12 News
news scan apr 10 2014,,0.73,natural,IAB12 News
angry birds transformers officially announced,,0.73,natural,IAB12 News
bad news hackers remotely locking apple devices,,0.73,natural,IAB12 News
latest sarah jones death,,0.73,natural,IAB12 News
brittany murphy poisoned issue resurfaces announcing,,0.73,natural,IAB12 News
wews newschannel5 hosted second annual school expo saturday july,,0.73,natural,IAB12 News
jay z cheating scandal divorce rumors continue beyonce snubs rihanna,,0.73,natural,IAB12 News
riders relieved philadelphia rail strike wect tv6wectcomnews,,0.73,natural,IAB12 News
fox air royalthemed reality show wanna marry harry,,0.73,natural,IAB12 News
news humanosphere troubling new ebola statistics,,0.73,natural,IAB12 News
report company ignored high level toxic gases devastated turkish mine,,0.73,natural,IAB12 News
mountain dirt suspected bridge closure new jersey herald,,0.73,natural,IAB12 News
dish network corp dish news report dish network pushing merger talks,,0.73,natural,IAB12 News
major marvel news age ultron details released new captain america,,0.73,natural,IAB12 News
bigfoots true identity revealed yeti truth laid bear,,0.73,natural,IAB12 News
report nation may soon face shortage cancer doctors,,0.73,natural,IAB12 News
drake disguises jimmy kimmel lives lie witness news watch,,0.73,natural,IAB12 News
updated cargill closing milwaukee slaughterhouse cutting 600 jobs,,0.73,natural,IAB12 News
kanye west kim kardashian reportedly getting married week,,0.73,natural,IAB12 News
apple introduces buyback policy new revelation,,0.73,natural,IAB12 News
endocyte stock surges news eu approval cancer drug,,0.73,natural,IAB12 News
beverly hills news city council adopt resolution condemning,,0.73,natural,IAB12 News
nasa scrubs launch carbonmonitoring satellite katv breaking news,,0.73,natural,IAB12 News
mayo clinic earns 1 rank nation us news world reports honor,,0.73,natural,IAB12 News
update 1who says sending supplies ebola outbreak congo,,0.73,natural,IAB12 News
etfs avoid tesla misses earnings etf news commentary,,0.72,natural,IAB12 News
herbalife ltd hlf news herbalife 4 need know facts coming,,0.72,natural,IAB12 News
justin bieber selena gomez 2014 news singer deposed boyfriends,,0.72,natural,IAB12 News
celebrity news,,0.72,natural,IAB12 News
big bang breakthrough announced gravitational waves detected cnn,,0.72,natural,IAB12 News
april 23 2014 investigation announcement outbreak human salmonella,,0.72,natural,IAB12 News
news earnings google ge ibm morgan stanley goldman sachs,,0.72,natural,IAB12 News
live breaking news malaysia airlines flight mh370 search teams hope soars,,0.72,natural,IAB12 News
miley cyrus brings bangerz tour nbc watch two new clips,,0.72,natural,IAB12 News
miss blood moon check find see nex ksfy news,,0.72,natural,IAB12 News
report new delhi polluted city earth,,0.72,natural,IAB12 News
527 cnn study diet soda weight loss,,0.72,natural,IAB12 News
surgery update boy swallowed battery,,0.72,natural,IAB12 News
fire new york times editor losing job love hurts,,0.72,natural,IAB12 News
new information 22 bodies counted ukraine wreckage site,,0.72,natural,IAB12 News
wwe news wwe executive comes closet legends house,,0.72,natural,IAB12 News
newscast twitter tumbles lockup expires,,0.72,natural,IAB12 News
star wars episode 7 release date cast news jj abrams begins filming,,0.72,natural,IAB12 News
report jessica simpson flubs wedding vows ceremony,,0.72,natural,IAB12 News
new video justin bieber joking killing black people joining ku klux,,0.72,natural,IAB12 News
facebook looks drones lasers satellites internet acc 12 news kbmt,,0.72,natural,IAB12 News
david muir replacing diane sawyer abcs world news,,0.72,natural,IAB12 News
good morning americas michael strahan terrifying death threat knife,,0.72,natural,IAB12 News
bbc news tours newlyrefurbished imperial war museum,,0.72,natural,IAB12 News
sierra leone news pharmacy board joins ebola sensitization,,0.72,natural,IAB12 News
newly found praying mantis vicious hunter,,0.72,natural,IAB12 News
times scandal embarassment journalism,,0.72,natural,IAB12 News
new yorks data breach,,0.72,natural,IAB12 News
abcs anchor diane sawyer stepping,,0.72,natural,IAB12 News
shakira talks voice beating blake shelton w jimmy fallon news,,0.72,natural,IAB12 News
piers morgan ends cnn show call us gun control,,0.72,natural,IAB12 News
lachlan murdoch scores top posts news corp 21st century fox,,0.72,natural,IAB12 News
home news northumberland health unit reports west nile virus,,0.72,natural,IAB12 News
jordan announces fresh middle east respiratory syndrome mers death,,0.72,natural,IAB12 News
clear signs rate hikes us fed keeps slowing bond buying,,0.72,natural,IAB12 News
los angeles judge refuses release chris brown 14 news wfie evansville,,0.72,natural,IAB12 News
10 popular michael jackson news stories last five years,,0.72,natural,IAB12 News
breaking news lost burger kingtim hortons merger buffalo crunch donut,,0.72,natural,IAB12 News
home whatson television diane sawyer steps abcs world news,,0.72,natural,IAB12 News
new report shows climate change putting landmark us historic sites risk,,0.72,natural,IAB12 News
new york posts hilarious kim kardashiankanye west wedding report,,0.72,natural,IAB12 News
jennifer aniston justin theroux news friends actress jealous angelina,,0.72,natural,IAB12 News
markets higher closing news 061714,,0.72,natural,IAB12 News
priceline pcln stock slips opentable open stock soars acquisition news,,0.72,natural,IAB12 News
good morning america anchor josh elliott leaving show happened,,0.72,natural,IAB12 News
fox news channel hires stacey dash contributor,,0.72,natural,IAB12 News
coachella 2014 first weekend set times news,,0.72,natural,IAB12 News
new details jill abramson firing,,0.72,natural,IAB12 News
new test heralded major alzheimers breakthrough,,0.72,natural,IAB12 News
new cases mers virus leading doctors believe virus,,0.72,natural,IAB12 News
news brief,,0.72,natural,IAB12 News
today news pretend care johnny weir got divorced,,0.72,natural,IAB12 News
diane sawyers new role abc news,,0.72,natural,IAB12 News
dollar slips yen euro weakness continues top forex news,,0.72,natural,IAB12 News
stocks close mostly higher earnings apple wncn news weather,,0.72,natural,IAB12 News
sierra leone news ebola creepy controversial,,0.72,natural,IAB12 News
cnn exclusive conrad murray im remorseful,,0.72,natural,IAB12 News
stock market news june 27 2014,,0.72,natural,IAB12 News
several new developments malaysian airline flight 370,,0.72,natural,IAB12 News
recalled beef may sent 10 states newschannel5com,,0.72,natural,IAB12 News
piers morgan slams americas scourge gun violence ending cnn show,,0.72,natural,IAB12 News
breaking reported beats apple deal,,0.72,natural,IAB12 News
oscar pistorius mental disorder time shooting says report,,0.72,natural,IAB12 News
refiners fall export news,,0.72,natural,IAB12 News
stock market news june 26 2014,,0.72,natural,IAB12 News
nearcrash barcelona russian boeing gets act video breaking news,,0.72,natural,IAB12 News
abcs new anchor david muir says evening news part future,,0.72,natural,IAB12 News
stock market news june 16 2014,,0.72,natural,IAB12 News
real life scandal actor charged threats murder wife kill,,0.72,natural,IAB12 News
stock market news march 10 2014,,0.72,natural,IAB12 News
update 1new york times publisher denies sexism calls abramson bad,,0.72,natural,IAB12 News
editorial good news medically us,,0.72,natural,IAB12 News
doesnt get ironic fox news using bioshock infinite logo,,0.72,natural,IAB12 News
home news 900 sin numbers stolen heartbleed breach,,0.72,natural,IAB12 News
facebooks manipulation news feeds ethical,,0.72,natural,IAB12 News
10 things need know fox networks fake prince harry,,0.72,natural,IAB12 News
2nd us case deadly mers confirmed,,0.72,natural,IAB12 News
diane sawyer leading abcs world news new heights steps,,0.72,natural,IAB12 News
new information efforts recover malaysia flight 370,,0.72,natural,IAB12 News
new critical ie zeroday flaw found,,0.71,natural,IAB12 News
report separated conjoined twins leave dallas hospital,,0.71,natural,IAB12 News
new york announces plan boost hiv testing treatment end epidemic,,0.71,natural,IAB12 News
good news tracy morgan upgraded fair condition,,0.71,natural,IAB12 News
facebook kicks special news initiative newswire,,0.71,natural,IAB12 News
new york times unexpectedly replaces top editor abramson,,0.71,natural,IAB12 News
spoiler alert jewish bachelorette chooses jewish soul mate,,0.71,natural,IAB12 News
good news gas,,0.71,natural,IAB12 News
samsung galaxy s4 android 443 kitkat update release date news,,0.71,natural,IAB12 News
new york times defends editors sudden firing blaming arbitrary decision,,0.71,natural,IAB12 News
bad news greedy cats new pet food dispenser facial recognition technology,,0.71,natural,IAB12 News
latest kimye wedding snub kris jenners sister kardashian crazy aunt,,0.71,natural,IAB12 News
wwe news stone cold steve austin reveals choice wwe champion,,0.71,natural,IAB12 News
michael palin tells 5 news continue working drop,,0.71,natural,IAB12 News
newscast hillshire wants move tyson deal along,,0.71,natural,IAB12 News
diane sawyer exit abc world news,,0.71,natural,IAB12 News
piers morgan ends cnn run monologue gun control video,,0.71,natural,IAB12 News
home news swiss news credit suisse usd 26 bn fine omen,,0.71,natural,IAB12 News
diane sawyer stepping abcs world news replaced david,,0.71,natural,IAB12 News
diane sawyer leaving world news david muir replace,,0.71,natural,IAB12 News
first locally acquired case chikungunya reported us,,0.71,natural,IAB12 News
civilization beyond earth announced news,,0.71,natural,IAB12 News
news corp 21st century fox appoint lachlan murdoch cochair,,0.71,natural,IAB12 News
diane sawyer stepping away anchor desk,,0.71,natural,IAB12 News
duke energy corp duk news duke energy reveals strategies,,0.71,natural,IAB12 News
mountain dirt suspected bridge closure abc27 whtm,,0.71,natural,IAB12 News
report shows need climate agreement says groser,,0.71,natural,IAB12 News
erykah badu tries kiss reporter live shia labeouf coverage,,0.71,natural,IAB12 News
carney announces bank shakeup,,0.71,natural,IAB12 News
fox network cutting back idol,,0.71,natural,IAB12 News
mila kunis ashton kutcher news jupiter ascending actress upset two,,0.71,natural,IAB12 News
diane sawyer steps world news new abc position,,0.71,natural,IAB12 News
asiana airlines flight 214 crash update pilots blamed plane crash left,,0.71,natural,IAB12 News
report pokerstars sold amaya gaming,,0.71,natural,IAB12 News
federal reserves yellen giving congress good news,,0.71,natural,IAB12 News
diane sawyer stepping world news anchor,,0.71,natural,IAB12 News
spdr gold trust etf gld news gold price set resume longterm,,0.71,natural,IAB12 News
police backtrack claims man linked target breach wnem tv 5,,0.71,natural,IAB12 News
scary facts deadly fever spreading across west africa,,0.71,natural,IAB12 News
lawmakers react news meninos cancer battle,,0.71,natural,IAB12 News
changes coming world news wvideo,,0.71,natural,IAB12 News
keith urban news country singers concert declared mass casualty incident,,0.71,natural,IAB12 News
stocks hammered fed announcement,,0.71,natural,IAB12 News
watch live detroit leaders detail new plan fight blight,,0.71,natural,IAB12 News
home news world five changes make h5n1 bird flu virus transmit,,0.71,natural,IAB12 News
celebrity news maya angelou dead 86,,0.71,natural,IAB12 News
local news brief june 3 2014,,0.71,natural,IAB12 News
mick jagger girlfriend death breakup rumors suicide murder says,,0.71,natural,IAB12 News
news wrap usb security fundamentally broken,,0.71,natural,IAB12 News
diane sawyer stepping abc anchor,,0.71,natural,IAB12 News
leaked un report warns climate change risks,,0.71,natural,IAB12 News
news analysis investor april 17 2014,,0.71,natural,IAB12 News
new reason happy pharrell williams confirmed latest,,0.71,natural,IAB12 News
merger news sends stock market higher,,0.71,natural,IAB12 News
birmingham hospitals scored us news world reports rankings,,0.71,natural,IAB12 News
monets water lilies auctioned ny 27m wboctv 16 delmarvas news,,0.71,natural,IAB12 News
news video web,,0.71,natural,IAB12 News
church news april 18 2014,,0.71,natural,IAB12 News
new abc news anchor visits old home,,0.71,natural,IAB12 News
report shows cigarettes cost 10 times e cigs,,0.71,natural,IAB12 News
good news firsttime buyers,,0.71,natural,IAB12 News
global marketsnew wall street high bullish data sterling tumbles,,0.71,natural,IAB12 News
home news mental health issues york region often,,0.71,natural,IAB12 News
news breif,,0.71,natural,IAB12 News
zac efron post rehab news 2014 vanessa hudgens exboyfriend dances,,0.71,natural,IAB12 News
new york report dow plunges 317 points,,0.71,natural,IAB12 News
stock market news june 23 2014,,0.71,natural,IAB12 News
mayo clinic gets top ranking us news world report,,0.71,natural,IAB12 News
chris colfer firing news freaks glee fans,,0.71,natural,IAB12 News
report city detroit close pension deal,,0.71,natural,IAB12 News
kim kardashian kanye west getting married week report,,0.71,natural,IAB12 News
father new age music paul horn dies aged 84 son confirmed news,,0.71,natural,IAB12 News
new climate change report sounds major impact alarm anyone listen,,0.71,natural,IAB12 News
warns ebola deaths africa,,0.71,natural,IAB12 News
watch singer erykah badu interrupt live newscast,,0.71,natural,IAB12 News
