text,iab_label,confidence,source,labels
miscellaneous ancient historyancient egyptcarthageancient greek history(outline)ancient roman history(outline)assyriancivilizationbronze agecivilizationsbiblical historyhistory of the indus valley civilizationpreclassic mayahistory of mesopotamiathe stone agehistory of the yangtze civilizationhistory of the yellow river civilization,IAB24 Uncategorized,0.85,scraped,
miscellaneous decorative arts,IAB24 Uncategorized,0.85,scraped,
miscellaneous culinary arts,IAB24 Uncategorized,0.85,scraped,
miscellaneous studio art,IAB24 Uncategorized,0.85,scraped,
miscellaneous printmaking,IAB24 Uncategorized,0.85,scraped,
miscellaneous mixed media,IAB24 Uncategorized,0.85,scraped,
miscellaneous aesthetics(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous tort law(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous public international law,IAB24 Uncategorized,0.85,scraped,
miscellaneous supranational law,IAB24 Uncategorized,0.85,scraped,
miscellaneous criminal justice(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous criminal procedureforensic science(outline)police science,IAB24 Uncategorized,0.85,scraped,
miscellaneous forensic science(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous philosophy of economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous police science,IAB24 Uncategorized,0.85,scraped,
miscellaneous corporate law,IAB24 Uncategorized,0.85,scraped,
miscellaneous applied philosophyphilosophy of economicsphilosophy of educationphilosophy of engineeringphilosophy of historyphilosophy of languagephilosophy of lawphilosophy of mathematicsphilosophy of musicphilosophy of psychologyphilosophy of religionphilosophy of physical sciencesphilosophy of biologyphilosophy of chemistryphilosophy of physicsphilosophy of social sciencephilosophy of technologysystems philosophypolitical philosophy,IAB24 Uncategorized,0.85,scraped,
miscellaneous comparative literature,IAB24 Uncategorized,0.85,scraped,
miscellaneous epistemology(outline)justificationreasoning errors,IAB24 Uncategorized,0.85,scraped,
miscellaneous sociology of space,IAB24 Uncategorized,0.85,scraped,
miscellaneous logic(outline)mathematical logicphilosophical logic,IAB24 Uncategorized,0.85,scraped,
miscellaneous meta-philosophy,IAB24 Uncategorized,0.85,scraped,
miscellaneous metaphysics(outline)philosophy of actiondeterminismandfree willontologyphilosophy of mindphilosophy of painphilosophy of artificial intelligencephilosophy of perceptionphilosophy of space and timeteleologytheismandatheism,IAB24 Uncategorized,0.85,scraped,
miscellaneous philosophical traditions and schoolsafrican philosophyanalytic philosophyaristotelianismcontinental philosophyeastern philosophyfeminist philosophyislamic philosophyplatonism,IAB24 Uncategorized,0.85,scraped,
miscellaneous commercial law,IAB24 Uncategorized,0.85,scraped,
miscellaneous english literature,IAB24 Uncategorized,0.85,scraped,
miscellaneous creative writingpoetryprosenon-fictionfiction(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous autoethnography,IAB24 Uncategorized,0.85,scraped,
miscellaneous secondary researchbibliometricsliterature reviewmeta-analysisscoping reviewsystematic review,IAB24 Uncategorized,0.85,scraped,
miscellaneous scientific modellingsimulation,IAB24 Uncategorized,0.85,scraped,
miscellaneous philosophy of action,IAB24 Uncategorized,0.85,scraped,
miscellaneous ontology,IAB24 Uncategorized,0.85,scraped,
miscellaneous philosophy of mindphilosophy of painphilosophy of artificial intelligencephilosophy of perception,IAB24 Uncategorized,0.85,scraped,
miscellaneous philosophy of space and time,IAB24 Uncategorized,0.85,scraped,
miscellaneous teleology,IAB24 Uncategorized,0.85,scraped,
miscellaneous new testament greek,IAB24 Uncategorized,0.85,scraped,
miscellaneous theismandatheism,IAB24 Uncategorized,0.85,scraped,
miscellaneous philosophy of artificial intelligence,IAB24 Uncategorized,0.85,scraped,
miscellaneous philosophy of perception,IAB24 Uncategorized,0.85,scraped,
miscellaneous african philosophy,IAB24 Uncategorized,0.85,scraped,
miscellaneous analytic philosophy,IAB24 Uncategorized,0.85,scraped,
miscellaneous aristotelianism,IAB24 Uncategorized,0.85,scraped,
miscellaneous continental philosophy,IAB24 Uncategorized,0.85,scraped,
miscellaneous eastern philosophy,IAB24 Uncategorized,0.85,scraped,
miscellaneous feminist philosophy,IAB24 Uncategorized,0.85,scraped,
miscellaneous islamic philosophy,IAB24 Uncategorized,0.85,scraped,
miscellaneous philosophy of pain,IAB24 Uncategorized,0.85,scraped,
miscellaneous latin,IAB24 Uncategorized,0.85,scraped,
miscellaneous old church slavonic,IAB24 Uncategorized,0.85,scraped,
miscellaneous dogmatic theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous linguistic anthropology,IAB24 Uncategorized,0.85,scraped,
miscellaneous cultural anthropology,IAB24 Uncategorized,0.85,scraped,
miscellaneous determinismandfree will,IAB24 Uncategorized,0.85,scraped,
miscellaneous philosophical logic,IAB24 Uncategorized,0.85,scraped,
miscellaneous anthropology of religion,IAB24 Uncategorized,0.85,scraped,
miscellaneous mathematical logic,IAB24 Uncategorized,0.85,scraped,
miscellaneous psychology of religion,IAB24 Uncategorized,0.85,scraped,
miscellaneous phenomenology of religion,IAB24 Uncategorized,0.85,scraped,
miscellaneous church history,IAB24 Uncategorized,0.85,scraped,
miscellaneous field ministrypastoral counselingpastoral theologyreligious educationtechniqueshomileticsliturgysacred musicmissiology,IAB24 Uncategorized,0.85,scraped,
miscellaneous scriptural study and languagesbiblical hebrewbiblical studies/sacred scripturevedic studynew testament greeklatinold church slavonic,IAB24 Uncategorized,0.85,scraped,
miscellaneous theology(outline)dogmatic theologyecclesiologysacramentaltheologysystematic theologychristian ethicshindu ethicsmoral theologyhistorical theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous pastoral counseling,IAB24 Uncategorized,0.85,scraped,
miscellaneous pastoral theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous religious educationtechniques,IAB24 Uncategorized,0.85,scraped,
miscellaneous homiletics,IAB24 Uncategorized,0.85,scraped,
miscellaneous liturgy,IAB24 Uncategorized,0.85,scraped,
miscellaneous sacred music,IAB24 Uncategorized,0.85,scraped,
miscellaneous missiology,IAB24 Uncategorized,0.85,scraped,
miscellaneous biblical hebrew,IAB24 Uncategorized,0.85,scraped,
miscellaneous biblical studies/sacred scripture,IAB24 Uncategorized,0.85,scraped,
miscellaneous vedic study,IAB24 Uncategorized,0.85,scraped,
miscellaneous marxism,IAB24 Uncategorized,0.85,scraped,
miscellaneous libertarianism(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous anarchism(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous platonism,IAB24 Uncategorized,0.85,scraped,
miscellaneous virtue ethics,IAB24 Uncategorized,0.85,scraped,
miscellaneous social anthropology,IAB24 Uncategorized,0.85,scraped,
miscellaneous paleoanthropology,IAB24 Uncategorized,0.85,scraped,
miscellaneous biocultural anthropology,IAB24 Uncategorized,0.85,scraped,
miscellaneous evolutionary anthropology,IAB24 Uncategorized,0.85,scraped,
miscellaneous historical theology,IAB24 Uncategorized,0.85,scraped,
"miscellaneous biblical studiesbiblical hebrew,koine greek,aramaic",IAB24 Uncategorized,0.85,scraped,
miscellaneous buddhist theologypali studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous dravidian studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous christian theologyanglican theologybaptist theologycatholic theologyeastern orthodox theologyprotestant theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous jewish theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous muslim theologyarabic studies,IAB24 Uncategorized,0.85,scraped,
"miscellaneous biblical hebrew,koine greek,aramaic",IAB24 Uncategorized,0.85,scraped,
miscellaneous pali studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous anglican theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous baptist theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous catholic theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous eastern orthodox theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous protestant theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous hindu theologysanskrit studiesdravidian studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous psycholinguistics,IAB24 Uncategorized,0.85,scraped,
miscellaneous clinical neuropsychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous semantics,IAB24 Uncategorized,0.85,scraped,
miscellaneous mathematical sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous medical sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous mesosociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous moral theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous hindu ethics,IAB24 Uncategorized,0.85,scraped,
miscellaneous christian ethics,IAB24 Uncategorized,0.85,scraped,
miscellaneous development economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous feminist archaeology,IAB24 Uncategorized,0.85,scraped,
miscellaneous forensic anthropology,IAB24 Uncategorized,0.85,scraped,
miscellaneous maritime archaeology,IAB24 Uncategorized,0.85,scraped,
miscellaneous pragmatics,IAB24 Uncategorized,0.85,scraped,
miscellaneous cashless society,IAB24 Uncategorized,0.85,scraped,
miscellaneous agricultural economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous applied economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous behavioural economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous computational economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous econometrics,IAB24 Uncategorized,0.85,scraped,
miscellaneous systematic theology,IAB24 Uncategorized,0.85,scraped,
miscellaneous economic geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous economic sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous economic systems,IAB24 Uncategorized,0.85,scraped,
miscellaneous climate,IAB24 Uncategorized,0.85,scraped,
miscellaneous energy economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous arabic studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous sanskrit studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous ecclesiology,IAB24 Uncategorized,0.85,scraped,
miscellaneous sacramentaltheology,IAB24 Uncategorized,0.85,scraped,
miscellaneous sociology of religion,IAB24 Uncategorized,0.85,scraped,
miscellaneous history of religion,IAB24 Uncategorized,0.85,scraped,
miscellaneous military sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous international economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous labor economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous health economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous resource economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous law and economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous managerial economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous mathematical economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous microeconomics,IAB24 Uncategorized,0.85,scraped,
miscellaneous monetary economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous neuroeconomics,IAB24 Uncategorized,0.85,scraped,
miscellaneous political economy,IAB24 Uncategorized,0.85,scraped,
miscellaneous public economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous public choice,IAB24 Uncategorized,0.85,scraped,
miscellaneous public finance,IAB24 Uncategorized,0.85,scraped,
miscellaneous macroeconomics,IAB24 Uncategorized,0.85,scraped,
miscellaneous geomatics,IAB24 Uncategorized,0.85,scraped,
miscellaneous marketing geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous geophysics,IAB24 Uncategorized,0.85,scraped,
miscellaneous time geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous tourism geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous transport geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous urban geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous geology,IAB24 Uncategorized,0.85,scraped,
miscellaneous institutional economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous education economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous information economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous human geographybehavioural geographycognitive geographycultural geographydevelopment geographyeconomic geographyhealth geographyhistorical geographylanguage geographymathematical geographymarketing geographymilitary geographypolitical geographypopulation geographyreligion geographysocial geographystrategic geographytime geographytourism geographytransport geographyurban geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous physical geography(is also listed inearth science)atmologybiogeographyclimatologycoastal geographyemergency managementenvironmental geographygeobiologygeochemistrygeographic information systemsgeologygeomaticsgeomorphologygeophysicsglaciologyhydrologylandscape ecologylithologymeteorologymineralogyoceanographypalaeogeographypalaeontologypetrologyquaternary sciencesoil geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous welfare economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous climatology,IAB24 Uncategorized,0.85,scraped,
miscellaneous cartographycelestial cartographyplanetary cartographytopography,IAB24 Uncategorized,0.85,scraped,
miscellaneous atmology,IAB24 Uncategorized,0.85,scraped,
miscellaneous biogeography,IAB24 Uncategorized,0.85,scraped,
miscellaneous coastal geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous emergency management,IAB24 Uncategorized,0.85,scraped,
miscellaneous environmental geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous geobiology,IAB24 Uncategorized,0.85,scraped,
miscellaneous geochemistry,IAB24 Uncategorized,0.85,scraped,
miscellaneous geographic information systems,IAB24 Uncategorized,0.85,scraped,
miscellaneous transport economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous integrated geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous social choice theory,IAB24 Uncategorized,0.85,scraped,
miscellaneous library technical services,IAB24 Uncategorized,0.85,scraped,
miscellaneous real estate economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous family economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous financial economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous growth economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous celestial cartography,IAB24 Uncategorized,0.85,scraped,
miscellaneous planetary cartography,IAB24 Uncategorized,0.85,scraped,
miscellaneous topography,IAB24 Uncategorized,0.85,scraped,
miscellaneous applied linguistics,IAB24 Uncategorized,0.85,scraped,
miscellaneous mineralogy,IAB24 Uncategorized,0.85,scraped,
miscellaneous oceanography,IAB24 Uncategorized,0.85,scraped,
miscellaneous palaeogeography,IAB24 Uncategorized,0.85,scraped,
miscellaneous palaeontology,IAB24 Uncategorized,0.85,scraped,
miscellaneous petrology,IAB24 Uncategorized,0.85,scraped,
miscellaneous quaternary science,IAB24 Uncategorized,0.85,scraped,
miscellaneous soil geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous behavioural geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous cognitive geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous cultural geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous development geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous health geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous historical geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous language geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous mathematical geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous experimental economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous military geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous political geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous religion geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous environmental economics,IAB24 Uncategorized,0.85,scraped,
miscellaneous biological anthropology,IAB24 Uncategorized,0.85,scraped,
miscellaneous meteorology,IAB24 Uncategorized,0.85,scraped,
miscellaneous lithology,IAB24 Uncategorized,0.85,scraped,
miscellaneous landscape ecology,IAB24 Uncategorized,0.85,scraped,
miscellaneous linguistic typology,IAB24 Uncategorized,0.85,scraped,
miscellaneous composition studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous computational linguistics,IAB24 Uncategorized,0.85,scraped,
miscellaneous etymology,IAB24 Uncategorized,0.85,scraped,
miscellaneous grammar,IAB24 Uncategorized,0.85,scraped,
miscellaneous grammatology,IAB24 Uncategorized,0.85,scraped,
miscellaneous historical linguistics,IAB24 Uncategorized,0.85,scraped,
miscellaneous history of linguistics,IAB24 Uncategorized,0.85,scraped,
miscellaneous interlinguistics,IAB24 Uncategorized,0.85,scraped,
miscellaneous lexicology,IAB24 Uncategorized,0.85,scraped,
miscellaneous morphology (linguistics),IAB24 Uncategorized,0.85,scraped,
miscellaneous hydrology,IAB24 Uncategorized,0.85,scraped,
miscellaneous natural language processing,IAB24 Uncategorized,0.85,scraped,
miscellaneous philology,IAB24 Uncategorized,0.85,scraped,
miscellaneous phonetics,IAB24 Uncategorized,0.85,scraped,
miscellaneous phonology,IAB24 Uncategorized,0.85,scraped,
miscellaneous strategic geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous geomorphology,IAB24 Uncategorized,0.85,scraped,
miscellaneous social geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous population geography,IAB24 Uncategorized,0.85,scraped,
miscellaneous glaciology,IAB24 Uncategorized,0.85,scraped,
miscellaneous microsociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous natural resource sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous type design,IAB24 Uncategorized,0.85,scraped,
miscellaneous european studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous international relations,IAB24 Uncategorized,0.85,scraped,
miscellaneous international organizations,IAB24 Uncategorized,0.85,scraped,
miscellaneous nationalism studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous peace and conflict studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous policy studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous political behavior,IAB24 Uncategorized,0.85,scraped,
miscellaneous political culture,IAB24 Uncategorized,0.85,scraped,
miscellaneous comparative politics,IAB24 Uncategorized,0.85,scraped,
miscellaneous experimental psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous group psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous family psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous psychobiology,IAB24 Uncategorized,0.85,scraped,
miscellaneous psychometrics,IAB24 Uncategorized,0.85,scraped,
miscellaneous psychopathologychild psychopathology,IAB24 Uncategorized,0.85,scraped,
miscellaneous psychophysics,IAB24 Uncategorized,0.85,scraped,
miscellaneous quantitative psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous rehabilitation psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous school psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous social psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous sport psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous psychoanalysis,IAB24 Uncategorized,0.85,scraped,
miscellaneous geopolitics(political geography),IAB24 Uncategorized,0.85,scraped,
miscellaneous biopolitics,IAB24 Uncategorized,0.85,scraped,
miscellaneous conservation psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous evolutionary psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous counseling psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous criminal psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous cultural psychologyasian psychologyblack psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous developmental psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous differential psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous ecological psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous educational psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous environmental psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous psephology,IAB24 Uncategorized,0.85,scraped,
miscellaneous public law,IAB24 Uncategorized,0.85,scraped,
miscellaneous public administration,IAB24 Uncategorized,0.85,scraped,
miscellaneous political history,IAB24 Uncategorized,0.85,scraped,
miscellaneous semiotics(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous sociolinguistics,IAB24 Uncategorized,0.85,scraped,
miscellaneous syntax,IAB24 Uncategorized,0.85,scraped,
miscellaneous usage,IAB24 Uncategorized,0.85,scraped,
miscellaneous word usage,IAB24 Uncategorized,0.85,scraped,
miscellaneous american politics,IAB24 Uncategorized,0.85,scraped,
miscellaneous canadian politics,IAB24 Uncategorized,0.85,scraped,
miscellaneous civics,IAB24 Uncategorized,0.85,scraped,
miscellaneous health politics,IAB24 Uncategorized,0.85,scraped,
miscellaneous traffic psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous asian psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous black psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous child psychopathology,IAB24 Uncategorized,0.85,scraped,
miscellaneous occupational health psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous occupational psychology,IAB24 Uncategorized,0.85,scraped,
"miscellaneous organizational psychology(a.k.a.,industrial psychology)",IAB24 Uncategorized,0.85,scraped,
miscellaneous parapsychology(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous pediatric psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous pedology (children study),IAB24 Uncategorized,0.85,scraped,
miscellaneous military psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous bioethics,IAB24 Uncategorized,0.85,scraped,
"miscellaneous ethics(outline)applied ethicsanimal rightsbioethicsenvironmental ethicsmeta-ethicsmoral psychology,descriptive ethics,value theorynormative ethicsvirtue ethics",IAB24 Uncategorized,0.85,scraped,
miscellaneous normative ethicsvirtue ethics,IAB24 Uncategorized,0.85,scraped,
miscellaneous content analysis,IAB24 Uncategorized,0.85,scraped,
miscellaneous descriptive statistics,IAB24 Uncategorized,0.85,scraped,
miscellaneous discourse analysis,IAB24 Uncategorized,0.85,scraped,
miscellaneous ethnographyautoethnography,IAB24 Uncategorized,0.85,scraped,
miscellaneous experimentfield experimentsocial experimentquasi-experiment,IAB24 Uncategorized,0.85,scraped,
miscellaneous field research,IAB24 Uncategorized,0.85,scraped,
miscellaneous historical method,IAB24 Uncategorized,0.85,scraped,
miscellaneous inferential statistics,IAB24 Uncategorized,0.85,scraped,
miscellaneous interviews,IAB24 Uncategorized,0.85,scraped,
miscellaneous mappingcultural mapping,IAB24 Uncategorized,0.85,scraped,
miscellaneous phenomenography,IAB24 Uncategorized,0.85,scraped,
miscellaneous neuropsychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous music psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous moral psychologyanddescriptive ethics,IAB24 Uncategorized,0.85,scraped,
miscellaneous personality psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous analytical sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous applied sociologyleisure studiespolitical sociologypublic sociologysocial engineering,IAB24 Uncategorized,0.85,scraped,
miscellaneous architectural sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous area studiesafrican studiesamerican studiesappalachian studiescanadian studieslatin american studiesasian studiescentral asian studieseast asian studiesfilipinologyiranian studiesjapanese studieskorean studiessinology(outline)indology(south asian studies)bengal studiesdravidian studies(dravidology)tamilologypakistan studiessindhologysoutheast asian studiesthai studiesaustralian studieseuropean studiesceltic studiesgerman studiessociology in polandscandinavian studiesslavic studiesmiddle eastern studiesarab studiesassyriologyegyptologyjewish studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous behavioral sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous collective behaviorsocial movements,IAB24 Uncategorized,0.85,scraped,
miscellaneous transpersonal psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous comparative sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous positive psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous feminine psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous medical psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous forensic developmental psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous forensic psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous health psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous humanistic psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous indigenous psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous legal psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous mathematical psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous media psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous political psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous consumer psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous comparative psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous organizational theoryorganizational studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous educational sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous social policy,IAB24 Uncategorized,0.85,scraped,
miscellaneous environmental sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous feminist sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous figurational sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous futures studies(outline),IAB24 Uncategorized,0.85,scraped,
miscellaneous gender studiesmen's studieswomen's studiesqueer studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous historical sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous human ecology,IAB24 Uncategorized,0.85,scraped,
miscellaneous humanistic sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous industrial sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous interactionism,IAB24 Uncategorized,0.85,scraped,
miscellaneous evolutionary sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous social stratification,IAB24 Uncategorized,0.85,scraped,
miscellaneous social theory,IAB24 Uncategorized,0.85,scraped,
miscellaneous social transformationcomputational sociologyeconomic sociology/socioeconomicseconomic developmentsocial development,IAB24 Uncategorized,0.85,scraped,
miscellaneous sociology of immigration,IAB24 Uncategorized,0.85,scraped,
miscellaneous sociology of knowledge,IAB24 Uncategorized,0.85,scraped,
miscellaneous sociology of language,IAB24 Uncategorized,0.85,scraped,
miscellaneous sociology of law,IAB24 Uncategorized,0.85,scraped,
miscellaneous sociology of leisure,IAB24 Uncategorized,0.85,scraped,
miscellaneous sociology of literature,IAB24 Uncategorized,0.85,scraped,
miscellaneous empirical sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous dramaturgical sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous community psychology,IAB24 Uncategorized,0.85,scraped,
miscellaneous digital sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous phenomenological sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous policy sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous postcolonialism,IAB24 Uncategorized,0.85,scraped,
miscellaneous psychoanalytic sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous science studies/science and technology studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous sexologyheterosexismhuman sexual behaviorhuman sexuality(outline)queer studies/queer theorysex education,IAB24 Uncategorized,0.85,scraped,
miscellaneous social capital,IAB24 Uncategorized,0.85,scraped,
miscellaneous social change,IAB24 Uncategorized,0.85,scraped,
miscellaneous social conflict theory,IAB24 Uncategorized,0.85,scraped,
miscellaneous social controlpure sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous social economy,IAB24 Uncategorized,0.85,scraped,
miscellaneous social philosophy,IAB24 Uncategorized,0.85,scraped,
miscellaneous marxist sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous macrosociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous jealousy sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous interpretive sociologyethnomethodologyphenomenologysocial constructionismsymbolic interactionism,IAB24 Uncategorized,0.85,scraped,
miscellaneous critical management studies,IAB24 Uncategorized,0.85,scraped,
miscellaneous critical sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous cultural sociology,IAB24 Uncategorized,0.85,scraped,
miscellaneous cultural studies/ethnic studiesafricana studiescross-cultural studiesculturologydeaf studiesethnologyutopian studieswhiteness studies,IAB24 Uncategorized,0.85,scraped,
